BIBLIOTECA;MÉTODO;EXCEÇÃO;#ISSUES;#REPOSITÓRIOS;#STACKTRACES
gwt-user-2.8.2.jar;java.nio.charset.Charset.forName;java.nio.charset.IllegalCharsetNameException;1;1;1
gwt-user-2.8.2.jar;java.nio.charset.Charset.forName;java.nio.charset.UnsupportedCharsetException;2;1;2
gwt-user-2.8.2.jar;java.sql.Date.valueOf;java.lang.IllegalArgumentException;1;1;1
gwt-user-2.8.2.jar;java.sql.Timestamp.setNanos;java.lang.IllegalArgumentException;1;1;1
gwt-user-2.8.2.jar;java.sql.Timestamp.valueOf;java.lang.IllegalArgumentException;1;1;1
gwt-user-2.8.2.jar;java.util.AbstractCollection.addAll;java.lang.UnsupportedOperationException;1;1;1
gwt-user-2.8.2.jar;java.util.AbstractCollection.addAll;java.util.ConcurrentModificationException;1;1;1
gwt-user-2.8.2.jar;java.util.AbstractCollection.clear;java.lang.UnsupportedOperationException;1;1;1
gwt-user-2.8.2.jar;java.util.AbstractCollection.remove;java.lang.UnsupportedOperationException;1;1;1
gwt-user-2.8.2.jar;java.util.AbstractCollection.removeAll;java.util.ConcurrentModificationException;2;2;2
gwt-user-2.8.2.jar;java.util.AbstractCollection.toArray;java.util.ConcurrentModificationException;2;1;2
gwt-user-2.8.2.jar;java.util.AbstractCollection.toString;java.util.ConcurrentModificationException;1;1;1
gwt-user-2.8.2.jar;java.util.AbstractList.add;java.lang.UnsupportedOperationException;3;3;3
gwt-user-2.8.2.jar;java.util.AbstractList.clear;java.lang.UnsupportedOperationException;2;2;2
gwt-user-2.8.2.jar;java.util.AbstractList.remove;java.lang.UnsupportedOperationException;2;2;2
gwt-user-2.8.2.jar;java.util.AbstractList.subList;java.lang.IllegalArgumentException;1;1;1
gwt-user-2.8.2.jar;java.util.AbstractMap.hashCode;java.util.ConcurrentModificationException;1;1;1
gwt-user-2.8.2.jar;java.util.AbstractMap.put;java.lang.UnsupportedOperationException;1;1;1
gwt-user-2.8.2.jar;java.util.AbstractQueue.add;java.lang.IllegalStateException;1;1;2
gwt-user-2.8.2.jar;java.util.AbstractQueue.remove;java.util.NoSuchElementException;1;1;1
gwt-user-2.8.2.jar;java.util.ArrayDeque.getFirst;java.util.NoSuchElementException;1;1;1
gwt-user-2.8.2.jar;java.util.ArrayDeque.pop;java.util.NoSuchElementException;1;1;1
gwt-user-2.8.2.jar;java.util.ArrayDeque.removeFirst;java.util.NoSuchElementException;1;1;1
gwt-user-2.8.2.jar;java.util.ArrayList.add;java.lang.IndexOutOfBoundsException;3;2;3
gwt-user-2.8.2.jar;java.util.ArrayList.addAll;java.lang.UnsupportedOperationException;1;1;1
gwt-user-2.8.2.jar;java.util.ArrayList.get;java.lang.IndexOutOfBoundsException;2082;50;2093
gwt-user-2.8.2.jar;java.util.ArrayList.remove;java.lang.IndexOutOfBoundsException;3;2;3
gwt-user-2.8.2.jar;java.util.ArrayList.set;java.lang.IndexOutOfBoundsException;1;1;1
gwt-user-2.8.2.jar;java.util.Arrays.copyOfRange;java.lang.IllegalArgumentException;1;1;1
gwt-user-2.8.2.jar;java.util.Arrays.fill;java.lang.IllegalArgumentException;1;1;1
gwt-user-2.8.2.jar;java.util.Arrays.sort;java.lang.IllegalArgumentException;9;8;9
gwt-user-2.8.2.jar;java.util.BitSet.get;java.lang.IndexOutOfBoundsException;1;1;1
gwt-user-2.8.2.jar;java.util.Collections.sort;java.lang.IllegalArgumentException;8;7;8
gwt-user-2.8.2.jar;java.util.Date.parse;java.lang.IllegalArgumentException;1;1;1
gwt-user-2.8.2.jar;java.util.LinkedList.getFirst;java.util.NoSuchElementException;4;3;4
gwt-user-2.8.2.jar;java.util.LinkedList.remove;java.lang.IndexOutOfBoundsException;1;1;1
gwt-user-2.8.2.jar;java.util.LinkedList.removeFirst;java.util.NoSuchElementException;1;1;1
gwt-user-2.8.2.jar;java.util.LinkedList.removeLast;java.util.NoSuchElementException;2;1;2
gwt-user-2.8.2.jar;java.util.logging.Logger.log;java.lang.StringIndexOutOfBoundsException;1;1;3
gwt-user-2.8.2.jar;java.util.logging.Logger.severe;java.lang.StringIndexOutOfBoundsException;1;1;1
gwt-user-2.8.2.jar;java.util.Random.nextInt;java.lang.IllegalArgumentException;6;6;6
gwt-user-2.8.2.jar;java.util.Stack.peek;java.util.EmptyStackException;4;4;4
gwt-user-2.8.2.jar;java.util.Stack.pop;java.util.EmptyStackException;3;3;3
gwt-user-2.8.2.jar;java.util.TreeMap.put;java.lang.IllegalArgumentException;1;1;1
gwt-user-2.8.2.jar;java.util.TreeMap.put;java.lang.NumberFormatException;1;1;1
gwt-user-2.8.2.jar;java.util.TreeSet.add;java.lang.IllegalArgumentException;1;1;1
gwt-user-2.8.2.jar;java.util.TreeSet.add;java.lang.NumberFormatException;1;1;1
gwt-user-2.8.2.jar;junit.framework.TestCase.runBare;com.sun.jna.platform.win32.Win32Exception;1;1;1
gwt-user-2.8.2.jar;junit.framework.TestCase.runBare;java.lang.IllegalArgumentException;3;3;12
gwt-user-2.8.2.jar;junit.framework.TestCase.runBare;java.lang.RuntimeException;3;3;4
gwt-user-2.8.2.jar;junit.framework.TestCase.runBare;java.lang.StringIndexOutOfBoundsException;1;1;1
gwt-user-2.8.2.jar;junit.framework.TestCase.runBare;java.lang.UnsupportedOperationException;1;1;1
gwt-user-2.8.2.jar;junit.framework.TestCase.runBare;org.neo4j.graphdb.TransactionFailureException;1;1;6
h2-1.4.197.jar;org.h2.command.Command.executeQuery;java.lang.NumberFormatException;1;1;1
h2-1.4.197.jar;org.h2.command.CommandContainer.query;java.lang.NumberFormatException;1;1;1
h2-1.4.197.jar;org.h2.command.dml.Query.query;java.lang.NumberFormatException;1;1;1
h2-1.4.197.jar;org.h2.expression.Comparison.getValue;java.lang.NumberFormatException;1;1;1
h2-1.4.197.jar;org.h2.expression.Expression.getBooleanValue;java.lang.NumberFormatException;1;1;1
h2-1.4.197.jar;org.h2.jdbc.JdbcPreparedStatement.executeQuery;java.lang.NumberFormatException;1;1;1
h2-1.4.197.jar;org.h2.value.Value.convertTo;java.lang.NumberFormatException;1;1;1
hamcrest-all-1.3.jar;org.hamcrest.BaseDescription.appendDescriptionOf;java.util.ConcurrentModificationException;1;1;1
hamcrest-all-1.3.jar;org.hamcrest.BaseDescription.appendList;java.util.ConcurrentModificationException;1;1;1
hamcrest-all-1.3.jar;org.hamcrest.collection.IsEmptyIterable.matchesSafely;java.lang.IllegalStateException;1;1;1
hamcrest-all-1.3.jar;org.hamcrest.core.IsNot.matches;java.lang.IllegalStateException;1;1;1
hamcrest-all-1.3.jar;org.hamcrest.MatcherAssert.assertThat;java.lang.IllegalStateException;1;1;1
hamcrest-all-1.3.jar;org.hamcrest.StringDescription.toString;java.util.ConcurrentModificationException;1;1;1
hamcrest-all-1.3.jar;org.hamcrest.TypeSafeMatcher.matches;java.lang.IllegalStateException;1;1;1
hamcrest-core-1.3.jar;org.hamcrest.BaseDescription.appendDescriptionOf;java.util.ConcurrentModificationException;1;1;1
hamcrest-core-1.3.jar;org.hamcrest.BaseDescription.appendList;java.util.ConcurrentModificationException;1;1;1
hamcrest-core-1.3.jar;org.hamcrest.core.IsNot.matches;java.lang.IllegalStateException;1;1;1
hamcrest-core-1.3.jar;org.hamcrest.MatcherAssert.assertThat;java.lang.IllegalStateException;1;1;1
hamcrest-library-1.3.jar;org.hamcrest.collection.IsEmptyIterable.matchesSafely;java.lang.IllegalStateException;1;1;1
hibernate-core-5.3.1.Final.jar;org.hibernate.action.internal.EntityDeleteAction.execute;org.hibernate.exception.ConstraintViolationException;1;1;1
hibernate-core-5.3.1.Final.jar;org.hibernate.collection.internal.PersistentBag.isEmpty;org.hibernate.LazyInitializationException;1;1;1
hibernate-core-5.3.1.Final.jar;org.hibernate.criterion.SimpleExpression.toSqlString;org.hibernate.QueryException;1;1;1
hibernate-core-5.3.1.Final.jar;org.hibernate.engine.internal.Cascade.cascade;java.lang.IllegalArgumentException;1;1;1
hibernate-core-5.3.1.Final.jar;org.hibernate.engine.internal.Nullability.checkNullability;org.hibernate.PropertyValueException;1;1;1
hibernate-core-5.3.1.Final.jar;org.hibernate.engine.internal.StatefulPersistenceContext.checkUniqueness;org.hibernate.NonUniqueObjectException;1;1;1
hibernate-core-5.3.1.Final.jar;org.hibernate.engine.jdbc.batch.internal.NonBatchingBatch.addToBatch;org.hibernate.exception.ConstraintViolationException;1;1;1
hibernate-core-5.3.1.Final.jar;org.hibernate.engine.jdbc.internal.ResultSetReturnImpl.extract;org.hibernate.exception.SQLGrammarException;1;1;1
hibernate-core-5.3.1.Final.jar;org.hibernate.engine.jdbc.internal.StatementPreparerImpl.prepareQueryStatement;org.hibernate.exception.SQLGrammarException;1;1;1
hibernate-core-5.3.1.Final.jar;org.hibernate.engine.jdbc.spi.SqlExceptionHelper.convert;org.hibernate.exception.ConstraintViolationException;1;1;1
hibernate-core-5.3.1.Final.jar;org.hibernate.engine.jdbc.spi.SqlExceptionHelper.convert;org.hibernate.exception.SQLGrammarException;3;3;3
hibernate-core-5.3.1.Final.jar;org.hibernate.engine.query.spi.HQLQueryPlan.performList;java.lang.IllegalArgumentException;1;1;1
hibernate-core-5.3.1.Final.jar;org.hibernate.engine.query.spi.HQLQueryPlan.performList;org.hibernate.exception.SQLGrammarException;1;1;1
hibernate-core-5.3.1.Final.jar;org.hibernate.engine.query.spi.QueryPlanCache.getHQLQueryPlan;org.hibernate.hql.internal.ast.QuerySyntaxException;1;1;1
hibernate-core-5.3.1.Final.jar;org.hibernate.engine.spi.ActionQueue.addAction;org.hibernate.PropertyValueException;1;1;1
hibernate-core-5.3.1.Final.jar;org.hibernate.engine.spi.ActionQueue.execute;org.hibernate.exception.ConstraintViolationException;1;1;1
hibernate-core-5.3.1.Final.jar;org.hibernate.engine.spi.ActionQueue.execute;org.hibernate.PropertyValueException;1;1;1
hibernate-core-5.3.1.Final.jar;org.hibernate.engine.spi.ActionQueue.executeActions;org.hibernate.exception.ConstraintViolationException;1;1;1
hibernate-core-5.3.1.Final.jar;org.hibernate.event.internal.DefaultFlushEventListener.onFlush;org.hibernate.exception.ConstraintViolationException;1;1;1
hibernate-core-5.3.1.Final.jar;org.hibernate.event.internal.DefaultMergeEventListener.onMerge;java.lang.IllegalArgumentException;1;1;1
hibernate-core-5.3.1.Final.jar;org.hibernate.event.internal.DefaultSaveOrUpdateEventListener.onSaveOrUpdate;org.hibernate.NonUniqueObjectException;1;1;1
hibernate-core-5.3.1.Final.jar;org.hibernate.exception.internal.SQLExceptionTypeDelegate.convert;org.hibernate.exception.ConstraintViolationException;1;1;1
hibernate-core-5.3.1.Final.jar;org.hibernate.exception.internal.SQLExceptionTypeDelegate.convert;org.hibernate.exception.SQLGrammarException;3;3;3
hibernate-core-5.3.1.Final.jar;org.hibernate.exception.internal.StandardSQLExceptionConverter.convert;org.hibernate.exception.ConstraintViolationException;1;1;1
hibernate-core-5.3.1.Final.jar;org.hibernate.exception.internal.StandardSQLExceptionConverter.convert;org.hibernate.exception.SQLGrammarException;3;3;3
hibernate-core-5.3.1.Final.jar;org.hibernate.hql.internal.ast.QuerySyntaxException.convert;org.hibernate.hql.internal.ast.QuerySyntaxException;1;1;1
hibernate-core-5.3.1.Final.jar;org.hibernate.hql.internal.ast.QueryTranslatorImpl.compile;org.hibernate.hql.internal.ast.QuerySyntaxException;1;1;1
hibernate-core-5.3.1.Final.jar;org.hibernate.hql.internal.ast.QueryTranslatorImpl.list;java.lang.IllegalArgumentException;1;1;1
hibernate-core-5.3.1.Final.jar;org.hibernate.hql.internal.ast.QueryTranslatorImpl.list;org.hibernate.exception.SQLGrammarException;1;1;1
hibernate-core-5.3.1.Final.jar;org.hibernate.hql.internal.HolderInstantiator.instantiate;java.lang.IllegalArgumentException;1;1;1
hibernate-core-5.3.1.Final.jar;org.hibernate.internal.CriteriaImpl.list;org.hibernate.QueryException;1;1;1
hibernate-core-5.3.1.Final.jar;org.hibernate.internal.SessionImpl.createQuery;org.hibernate.hql.internal.ast.QuerySyntaxException;1;1;1
hibernate-core-5.3.1.Final.jar;org.hibernate.internal.SessionImpl.flush;org.hibernate.exception.ConstraintViolationException;1;1;1
hibernate-core-5.3.1.Final.jar;org.hibernate.internal.SessionImpl.list;java.lang.IllegalArgumentException;1;1;1
hibernate-core-5.3.1.Final.jar;org.hibernate.internal.SessionImpl.list;org.hibernate.exception.SQLGrammarException;1;1;1
hibernate-core-5.3.1.Final.jar;org.hibernate.internal.SessionImpl.list;org.hibernate.QueryException;1;1;1
hibernate-core-5.3.1.Final.jar;org.hibernate.internal.SessionImpl.listCustomQuery;org.hibernate.exception.SQLGrammarException;1;1;1
hibernate-core-5.3.1.Final.jar;org.hibernate.internal.SessionImpl.merge;java.lang.IllegalArgumentException;1;1;1
hibernate-core-5.3.1.Final.jar;org.hibernate.internal.SessionImpl.saveOrUpdate;org.hibernate.NonUniqueObjectException;1;1;1
hibernate-core-5.3.1.Final.jar;org.hibernate.internal.StatelessSessionImpl.listCustomQuery;org.hibernate.exception.SQLGrammarException;1;1;1
hibernate-core-5.3.1.Final.jar;org.hibernate.loader.criteria.CriteriaQueryTranslator.findColumns;org.hibernate.QueryException;1;1;1
hibernate-core-5.3.1.Final.jar;org.hibernate.loader.criteria.CriteriaQueryTranslator.getColumns;org.hibernate.QueryException;1;1;1
hibernate-core-5.3.1.Final.jar;org.hibernate.loader.criteria.CriteriaQueryTranslator.getWhereCondition;org.hibernate.QueryException;1;1;1
hibernate-core-5.3.1.Final.jar;org.hibernate.loader.custom.CustomLoader.list;org.hibernate.exception.SQLGrammarException;2;2;2
hibernate-core-5.3.1.Final.jar;org.hibernate.loader.entity.AbstractEntityLoader.load;org.hibernate.exception.LockAcquisitionException;1;1;1
hibernate-core-5.3.1.Final.jar;org.hibernate.loader.hql.QueryLoader.list;java.lang.IllegalArgumentException;1;1;1
hibernate-core-5.3.1.Final.jar;org.hibernate.loader.hql.QueryLoader.list;java.lang.UnsupportedOperationException;1;1;1
hibernate-core-5.3.1.Final.jar;org.hibernate.loader.hql.QueryLoader.list;org.hibernate.exception.SQLGrammarException;2;2;2
hibernate-core-5.3.1.Final.jar;org.hibernate.loader.Loader.doQueryAndInitializeNonLazyCollections;java.lang.UnsupportedOperationException;1;1;1
hibernate-core-5.3.1.Final.jar;org.hibernate.loader.Loader.doQueryAndInitializeNonLazyCollections;org.hibernate.exception.SQLGrammarException;3;3;3
hibernate-core-5.3.1.Final.jar;org.hibernate.mapping.PersistentClass.getMappedClass;org.hibernate.MappingException;1;1;1
hibernate-core-5.3.1.Final.jar;org.hibernate.mapping.Property.getType;org.hibernate.MappingException;1;1;1
hibernate-core-5.3.1.Final.jar;org.hibernate.mapping.SimpleValue.getType;org.hibernate.MappingException;1;1;1
hibernate-core-5.3.1.Final.jar;org.hibernate.persister.entity.AbstractEntityPersister.delete;org.hibernate.exception.ConstraintViolationException;1;1;1
hibernate-core-5.3.1.Final.jar;org.hibernate.persister.entity.AbstractEntityPersister.getIdentifier;java.lang.IllegalArgumentException;1;1;1
hibernate-core-5.3.1.Final.jar;org.hibernate.persister.entity.AbstractEntityPersister.getSubclassPropertyTableNumber;org.hibernate.QueryException;1;1;1
hibernate-core-5.3.1.Final.jar;org.hibernate.persister.entity.AbstractEntityPersister.load;org.hibernate.exception.LockAcquisitionException;1;1;1
hibernate-core-5.3.1.Final.jar;org.hibernate.persister.entity.AbstractEntityPersister.toColumns;org.hibernate.QueryException;1;1;1
hibernate-core-5.3.1.Final.jar;org.hibernate.persister.entity.AbstractEntityPersister.update;org.hibernate.StaleObjectStateException;2;1;4
hibernate-core-5.3.1.Final.jar;org.hibernate.persister.entity.AbstractPropertyMapping.toType;org.hibernate.QueryException;1;1;1
hibernate-core-5.3.1.Final.jar;org.hibernate.persister.entity.BasicEntityPropertyMapping.toColumns;org.hibernate.QueryException;1;1;1
hibernate-core-5.3.1.Final.jar;org.hibernate.proxy.AbstractLazyInitializer.getImplementation;org.hibernate.LazyInitializationException;2;2;2
hibernate-core-5.3.1.Final.jar;org.hibernate.proxy.AbstractLazyInitializer.initialize;org.hibernate.exception.LockAcquisitionException;1;1;1
hibernate-core-5.3.1.Final.jar;org.hibernate.proxy.AbstractLazyInitializer.initialize;org.hibernate.LazyInitializationException;3;3;5
hibernate-core-5.3.1.Final.jar;org.hibernate.proxy.pojo.javassist.JavassistLazyInitializer.invoke;org.hibernate.LazyInitializationException;2;2;2
hibernate-core-5.3.1.Final.jar;org.hibernate.tuple.entity.AbstractEntityTuplizer.getIdentifier;java.lang.IllegalArgumentException;1;1;1
httpclient-4.5.5.jar;org.apache.http.impl.client.CloseableHttpClient.execute;java.lang.IllegalStateException;1;1;1
httpclient-4.5.5.jar;org.apache.http.impl.client.DefaultRequestDirector.execute;java.lang.IllegalStateException;2;2;2
httpclient-4.5.5.jar;org.apache.http.impl.conn.AbstractPooledConnAdapter.open;java.lang.IllegalStateException;1;1;1
httpclient-4.5.5.jar;org.apache.http.impl.conn.DefaultClientConnectionOperator.updateSecureConnection;java.lang.IllegalStateException;1;1;1
httpclient-4.5.5.jar;org.apache.http.impl.conn.ManagedClientConnectionImpl.layerProtocol;java.lang.IllegalStateException;1;1;1
httpcore-4.4.9.jar;org.apache.http.entity.ContentType.create;java.nio.charset.IllegalCharsetNameException;1;1;1
httpcore-4.4.9.jar;org.apache.http.util.Asserts.check;java.lang.IllegalStateException;1;1;1
jackson-core-2.9.5.jar;com.fasterxml.jackson.core.base.GeneratorBase.writeObject;java.lang.IllegalStateException;1;1;1
jackson-core-2.9.5.jar;com.fasterxml.jackson.core.json.ReaderBasedJsonParser.nextToken;java.lang.RuntimeException;1;1;2
jackson-core-2.9.5.jar;com.fasterxml.jackson.core.JsonFactory.createJsonGenerator;java.lang.IllegalStateException;1;1;1
jackson-core-2.9.5.jar;com.fasterxml.jackson.core.JsonFactory.createParser;java.lang.UnsupportedOperationException;1;1;2
jackson-core-2.9.5.jar;com.fasterxml.jackson.core.JsonGenerator.writeObjectField;java.lang.IllegalStateException;1;1;1
jackson-databind-2.9.5.jar;com.fasterxml.jackson.databind.deser.BasicDeserializerFactory.findPropertyTypeDeserializer;java.lang.IllegalStateException;1;1;1
jackson-databind-2.9.5.jar;com.fasterxml.jackson.databind.deser.BeanDeserializer.deserialize;java.lang.IllegalArgumentException;3;1;3
jackson-databind-2.9.5.jar;com.fasterxml.jackson.databind.deser.BeanDeserializer.deserializeFromObject;java.lang.IllegalArgumentException;1;1;1
jackson-databind-2.9.5.jar;com.fasterxml.jackson.databind.deser.BeanDeserializer.deserializeFromObject;java.lang.IllegalStateException;1;1;1
jackson-databind-2.9.5.jar;com.fasterxml.jackson.databind.deser.BeanDeserializerBase.deserializeFromString;java.lang.IllegalStateException;1;1;1
jackson-databind-2.9.5.jar;com.fasterxml.jackson.databind.deser.BeanDeserializerBase.deserializeWithType;java.lang.IllegalArgumentException;1;1;1
jackson-databind-2.9.5.jar;com.fasterxml.jackson.databind.deser.BeanDeserializerBase.deserializeWithType;java.lang.IllegalStateException;1;1;1
jackson-databind-2.9.5.jar;com.fasterxml.jackson.databind.deser.BeanDeserializerBase.resolve;java.lang.IllegalArgumentException;2;2;2
jackson-databind-2.9.5.jar;com.fasterxml.jackson.databind.deser.BeanDeserializerFactory.buildBeanDeserializer;java.lang.IllegalArgumentException;1;1;1
jackson-databind-2.9.5.jar;com.fasterxml.jackson.databind.deser.BeanDeserializerFactory.buildBeanDeserializer;java.lang.IllegalStateException;1;1;1
jackson-databind-2.9.5.jar;com.fasterxml.jackson.databind.deser.BeanDeserializerFactory.createBeanDeserializer;java.lang.IllegalArgumentException;1;1;1
jackson-databind-2.9.5.jar;com.fasterxml.jackson.databind.deser.BeanDeserializerFactory.createBeanDeserializer;java.lang.IllegalStateException;1;1;1
jackson-databind-2.9.5.jar;com.fasterxml.jackson.databind.deser.CreatorProperty.deserializeAndSet;java.lang.IllegalStateException;1;1;1
jackson-databind-2.9.5.jar;com.fasterxml.jackson.databind.deser.CreatorProperty.set;java.lang.IllegalStateException;1;1;1
jackson-databind-2.9.5.jar;com.fasterxml.jackson.databind.deser.DeserializerCache.findValueDeserializer;java.lang.IllegalArgumentException;3;3;3
jackson-databind-2.9.5.jar;com.fasterxml.jackson.databind.deser.DeserializerCache.findValueDeserializer;java.lang.IllegalStateException;1;1;1
jackson-databind-2.9.5.jar;com.fasterxml.jackson.databind.deser.DeserializerCache.findValueDeserializer;java.security.AccessControlException;1;1;1
jackson-databind-2.9.5.jar;com.fasterxml.jackson.databind.deser.impl.TypeWrappedDeserializer.deserialize;java.lang.IllegalArgumentException;1;1;1
jackson-databind-2.9.5.jar;com.fasterxml.jackson.databind.deser.impl.UnwrappedPropertyHandler.processUnwrapped;java.lang.IllegalStateException;1;1;1
jackson-databind-2.9.5.jar;com.fasterxml.jackson.databind.deser.SettableBeanProperty.deserialize;java.lang.IllegalStateException;1;1;1
jackson-databind-2.9.5.jar;com.fasterxml.jackson.databind.deser.std.CollectionDeserializer.deserialize;java.lang.IllegalStateException;1;1;1
jackson-databind-2.9.5.jar;com.fasterxml.jackson.databind.deser.std.DelegatingDeserializer.resolve;java.lang.IllegalArgumentException;2;2;2
jackson-databind-2.9.5.jar;com.fasterxml.jackson.databind.deser.std.StdValueInstantiator.createUsingDefault;java.lang.IllegalStateException;1;1;1
jackson-databind-2.9.5.jar;com.fasterxml.jackson.databind.DeserializationConfig.introspect;java.security.AccessControlException;1;1;1
jackson-databind-2.9.5.jar;com.fasterxml.jackson.databind.DeserializationContext.findRootValueDeserializer;java.lang.IllegalArgumentException;3;3;3
jackson-databind-2.9.5.jar;com.fasterxml.jackson.databind.DeserializationContext.findRootValueDeserializer;java.lang.IllegalStateException;1;1;1
jackson-databind-2.9.5.jar;com.fasterxml.jackson.databind.DeserializationContext.findRootValueDeserializer;java.security.AccessControlException;1;1;1
jackson-databind-2.9.5.jar;com.fasterxml.jackson.databind.DeserializationContext.mappingException;java.lang.IllegalArgumentException;1;1;1
jackson-databind-2.9.5.jar;com.fasterxml.jackson.databind.introspect.AnnotatedClass.memberMethods;java.security.AccessControlException;1;1;1
jackson-databind-2.9.5.jar;com.fasterxml.jackson.databind.introspect.BasicClassIntrospector.forDeserialization;java.security.AccessControlException;1;1;1
jackson-databind-2.9.5.jar;com.fasterxml.jackson.databind.JsonMappingException.from;java.lang.IllegalArgumentException;1;1;1
jackson-databind-2.9.5.jar;com.fasterxml.jackson.databind.JsonSerializer.serializeWithType;java.lang.UnsupportedOperationException;1;1;1
jackson-databind-2.9.5.jar;com.fasterxml.jackson.databind.jsontype.impl.AsArrayTypeDeserializer.deserializeTypedFromAny;java.lang.IllegalArgumentException;1;1;1
jackson-databind-2.9.5.jar;com.fasterxml.jackson.databind.jsontype.impl.AsPropertyTypeDeserializer.deserializeTypedFromObject;java.lang.IllegalArgumentException;1;1;1
jackson-databind-2.9.5.jar;com.fasterxml.jackson.databind.jsontype.impl.ClassNameIdResolver.typeFromId;java.lang.IllegalArgumentException;1;1;1
jackson-databind-2.9.5.jar;com.fasterxml.jackson.databind.jsontype.impl.StdTypeResolverBuilder.buildTypeDeserializer;java.lang.IllegalStateException;1;1;1
jackson-databind-2.9.5.jar;com.fasterxml.jackson.databind.MappingIterator.hasNext;java.lang.RuntimeException;1;1;1
jackson-databind-2.9.5.jar;com.fasterxml.jackson.databind.MappingIterator.next;com.fasterxml.jackson.databind.RuntimeJsonMappingException;1;1;1
jackson-databind-2.9.5.jar;com.fasterxml.jackson.databind.MappingIterator.next;java.lang.RuntimeException;3;2;3
jackson-databind-2.9.5.jar;com.fasterxml.jackson.databind.ObjectMapper.convertValue;java.lang.IllegalArgumentException;1;1;1
jackson-databind-2.9.5.jar;com.fasterxml.jackson.databind.ObjectMapper.readValue;java.lang.IllegalArgumentException;6;4;6
jackson-databind-2.9.5.jar;com.fasterxml.jackson.databind.ObjectMapper.readValue;java.lang.IllegalStateException;1;1;1
jackson-databind-2.9.5.jar;com.fasterxml.jackson.databind.ObjectMapper.readValue;java.lang.RuntimeException;1;1;2
jackson-databind-2.9.5.jar;com.fasterxml.jackson.databind.ObjectMapper.readValue;java.security.AccessControlException;1;1;1
jackson-databind-2.9.5.jar;com.fasterxml.jackson.databind.ObjectMapper.writeValue;java.lang.IllegalStateException;1;1;1
jackson-databind-2.9.5.jar;com.fasterxml.jackson.databind.ObjectMapper.writeValueAsString;com.fasterxml.jackson.dataformat.yaml.snakeyaml.emitter.EmitterException;1;1;1
jackson-databind-2.9.5.jar;com.fasterxml.jackson.databind.ObjectReader.readValue;com.fasterxml.jackson.databind.RuntimeJsonMappingException;1;1;1
jackson-databind-2.9.5.jar;com.fasterxml.jackson.databind.ObjectReader.readValue;java.lang.IllegalArgumentException;1;1;1
jackson-databind-2.9.5.jar;com.fasterxml.jackson.databind.ObjectReader.readValue;java.lang.UnsupportedOperationException;1;1;2
jackson-databind-2.9.5.jar;com.fasterxml.jackson.databind.ObjectWriter.writeValue;java.lang.IllegalArgumentException;1;1;1
jackson-databind-2.9.5.jar;com.fasterxml.jackson.databind.ObjectWriter.writeValue;java.util.NoSuchElementException;1;1;1
jackson-databind-2.9.5.jar;com.fasterxml.jackson.databind.ser.BeanPropertyWriter.serializeAsField;java.lang.UnsupportedOperationException;1;1;1
jackson-databind-2.9.5.jar;com.fasterxml.jackson.databind.ser.DefaultSerializerProvider.serializeValue;java.lang.IllegalArgumentException;1;1;1
jackson-databind-2.9.5.jar;com.fasterxml.jackson.databind.ser.DefaultSerializerProvider.serializeValue;java.util.NoSuchElementException;1;1;1
jackson-databind-2.9.5.jar;com.fasterxml.jackson.databind.util.ISO8601Utils.parse;java.lang.StringIndexOutOfBoundsException;1;1;1
jackson-mapper-asl-1.9.13.jar;org.codehaus.jackson.map.deser.BeanDeserializer.deserialize;java.lang.IllegalStateException;1;1;1
jackson-mapper-asl-1.9.13.jar;org.codehaus.jackson.map.deser.BeanDeserializer.deserialize;java.lang.UnsupportedOperationException;1;1;1
jackson-mapper-asl-1.9.13.jar;org.codehaus.jackson.map.deser.BeanDeserializer.deserialize;java.nio.channels.UnresolvedAddressException;1;1;2
jackson-mapper-asl-1.9.13.jar;org.codehaus.jackson.map.deser.BeanDeserializer.deserializeFromObject;java.lang.IllegalStateException;1;1;1
jackson-mapper-asl-1.9.13.jar;org.codehaus.jackson.map.deser.BeanDeserializer.deserializeFromObject;java.lang.UnsupportedOperationException;1;1;1
jackson-mapper-asl-1.9.13.jar;org.codehaus.jackson.map.deser.BeanDeserializer.deserializeFromObject;java.nio.channels.UnresolvedAddressException;1;1;2
jackson-mapper-asl-1.9.13.jar;org.codehaus.jackson.map.deser.SettableBeanProperty.deserialize;java.lang.UnsupportedOperationException;1;1;1
jackson-mapper-asl-1.9.13.jar;org.codehaus.jackson.map.deser.std.StdValueInstantiator.createUsingDefault;java.nio.channels.UnresolvedAddressException;1;1;2
jackson-mapper-asl-1.9.13.jar;org.codehaus.jackson.map.introspect.AnnotatedConstructor.call;java.nio.channels.UnresolvedAddressException;1;1;2
jackson-mapper-asl-1.9.13.jar;org.codehaus.jackson.map.ObjectMapper.readValue;java.lang.IllegalStateException;1;1;1
jackson-mapper-asl-1.9.13.jar;org.codehaus.jackson.map.ObjectMapper.readValue;java.lang.UnsupportedOperationException;1;1;1
jackson-mapper-asl-1.9.13.jar;org.codehaus.jackson.map.ObjectMapper.readValue;java.nio.channels.UnresolvedAddressException;1;1;2
javassist-3.22.0-GA.jar;javassist.ClassPool.get;java.lang.StringIndexOutOfBoundsException;1;1;1
javassist-3.22.0-GA.jar;javassist.ClassPool.toClass;java.lang.SecurityException;1;1;1
